Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Tajikistan,TJK,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.67099762,66.69999695,66.7559967,66.81600189,66.85299683,66.85500336,66.80000305,66.73100281,66.64900208,66.56099701,66.47200012,66.35700226,66.23100281,66.1289978,66.09899902,66.18399811,66.31199646,66.51799774,66.77100372,67.02799988,67.26200104,67.56199646,67.83999634,68.08599854,68.30400085,68.4960022,68.65399933
Turkmenistan,TKM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1570015,60.32799911,60.41799927,60.41500092,60.23899841,60.14699936,60.02299881,59.75799942,59.93700027,60.26200104,60.51399994,60.64599991,60.65999985,60.62400055,60.56000137,60.51300049,60.47999954,60.45299911,60.45800018,60.53300095,60.63700104,60.88600159,61.18500137,61.49399948,61.75299835,61.95600128,62.0530014
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.11930879,61.93504614,63.01080269,63.15805947,63.46196085,63.82449834,63.39847304,64.23360642,64.45004338,64.81283751,64.60456906,64.73727485,65.14171859,65.10134529,65.76112993,65.98357853,66.06412914,66.04092936,66.20999249,66.19314623,65.94734162,65.38046773,65.71733346,65.37852272,65.60016397,65.59006981,65.57887082
Timor-Leste,TLS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.73899841,64.48600006,64.27400208,64.09100342,63.72200012,63.28300095,62.75400162,62.20700073,62.15299988,61.26399994,59.27199936,57.85200119,55.68299866,53.56600189,51.44100189,49.29199982,47.41600037,45.61399841,43.89500046,42.2840004,40.81800079,40.89899826,41.02700043,41.17599869,41.31700134,41.30799866,41.36899948
Middle East & North Africa (IDA & IBRD countries),TMN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.10669106,46.66477399,46.227594,46.368931,46.58248167,46.3022133,46.04346071,45.91915992,45.76085745,46.16222005,45.9902972,45.86999185,45.68042088,46.08147019,46.48735686,46.80325671,46.17730785,46.18098293,45.71630958,45.78562019,45.78668564,45.79834175,45.88083225,46.1730927,46.22265686,46.36862288,46.49666989
Tonga,TON,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.66999817,56.81299973,57.99700165,59.1590004,60.2179985,60.45199966,60.68199921,60.81900024,60.91400146,61.04499817,61.26599884,61.90499878,62.64300156,63.41999817,63.72999954,63.84600067,64.08899689,64.33699799,64.28099823,64.10199738,63.92200089,63.75999832,63.67100143,63.57600021,63.37599945,63.24499893,63.25899887
South Asia (IDA & IBRD),TSA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.52243399,61.46736746,61.35160877,61.23762531,61.20031502,60.77451916,60.496866,60.28707021,60.0737015,59.81722537,59.57670807,59.71367899,59.86530545,60.07273435,60.28005475,60.56273504,59.7346446,58.76745198,57.85979923,57.04932535,56.21780548,55.70439305,55.15652076,55.04216963,54.88390821,54.95472421,55.01484789
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.09156124,69.05169168,69.02067158,68.99124979,69.00272304,68.99031185,68.94135131,68.89302614,68.85354176,68.82473547,68.94938587,69.01139899,69.02943375,68.89226545,68.69839595,68.81036938,68.90796048,68.91374628,69.08719375,69.04681656,69.01530041,69.0062543,68.98438325,69.10730945,69.1590819,69.26431638,69.36149845
Trinidad and Tobago,TTO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.17100143,55.1629982,57.03099823,58.27399826,59.375,60.16799927,61.02199936,61.2480011,61.34400177,61.24200058,61.18799973,61.20299911,61.30199814,62.45000076,63.57600021,64.65599823,64.60399628,64.35600281,64.28099823,63.50299835,63.75500107,63.64799881,63.48899841,63.26599884,62.94400024,62.86299896,62.74399948
Tunisia,TUN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15800095,48.23799896,48.29600143,48.33399963,48.35699844,48.36800003,48.41500092,48.45299911,48.11999893,47.77700043,47.42900085,47.08200073,46.72499847,46.36700058,46.01800156,45.68199921,45.86100006,46.06499863,46.28099823,46.48500061,46.6609993,47.09000015,47.86000061,47.77600098,47.63800049,47.67200089,47.68399811
Turkey,TUR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.79199982,56.41699982,55.40599823,51.52700043,54.00799942,53.43999863,52.97399902,51.67900085,51.82799911,51.72200012,48.80400085,48.62200165,48.30400085,46.98500061,46.02000046,46.10499954,45.89899826,45.86899948,46.54899979,47.57699966,48.4980011,49.47999954,49.4620018,49.79800034,50.29199982,50.28300095,50.27000046
Tuvalu,TUV,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3710022,89.32099915,89.27600098,89.22799683,89.18299866,89.13500214,89.06700134,89.01200104,88.96299744,88.91999817,88.88600159,88.85900116,89.13999939,89.36299896,89.52400208,89.62000275,89.63999939,88.61799622,87.46600342,86.18199921,84.76699829,83.22799683,81.39099884,78.6230011,78.61499786,78.58000183,78.54000092
Uganda,UGA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.78199768,81.7440033,81.72000122,81.6760025,81.64499664,81.58799744,81.52300262,81.47499847,81.43299866,81.38300323,81.37200165,81.37599945,81.36599731,80.61799622,79.63300323,78.36199951,79.41200256,80.38999939,81.30000305,82.15100098,82.9489975,83.69100189,84.38700104,85.02999878,84.94999695,84.96900177,84.98899841
Ukraine,UKR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.83300018,62.38499832,61.94400024,61.54100037,61.22499847,60.81999969,60.29700089,59.73600006,59.18099976,58.63600159,58.07899857,57.47499847,57.56000137,57.45600128,57.56100082,58.26399994,58.26800156,58.29000092,58.3370018,58.4070015,58.54999924,58.66600037,58.25099945,58.79199982,58.93799973,59.07099915,59.13700104
Upper middle income,UMC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.72307692,71.66192066,71.62869809,71.28508055,71.10690052,71.06766559,70.75283664,70.6330143,70.36113045,70.43682927,70.10604717,69.617208,69.20816069,68.69634764,68.35057656,68.02807412,67.63967531,67.35662326,67.09520159,66.79419065,66.37753467,66.3303115,66.40250314,66.37413513,66.40901342,66.36767445,66.26177454
Uruguay,URY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.46900177,60.72200012,61.73600006,60.94100189,62.10800171,63.01900101,63.03900146,63.09000015,63.15800095,63.24100113,63.29999924,64.56400299,63.60300064,62.61299896,62.74200058,62.84799957,64.10199738,64.58499908,64.99700165,65.41100311,65.35099792,66.09899902,65.72699738,65.1740036,65.30200195,65.34799957,65.39600372
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.52400208,65.09700012,65.33799744,65.25,65.63899994,65.76899719,65.95899963,66.27899933,66.35199738,66.41899872,66.44000244,66.06500244,65.70500183,65.31700134,65.0510025,65.09200287,65.23600006,65.08899689,65.08799744,64.42900085,63.68399811,63.08000183,62.95800018,62.55599976,62.23199844,62.11899948,61.98300171
Uzbekistan,UZB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.29899979,59.40999985,59.20199966,59.15399933,58.97999954,58.90299988,58.88999939,58.96500015,59.0019989,59.02500153,59.02999878,59.0340004,59.01499939,59.00600052,59.09799957,59.22999954,59.43199921,59.70299911,59.99300003,60.2859993,60.58200073,60.84999847,61.11999893,61.37900162,61.61199951,61.81700134,61.98099899
St. Vincent and the Grenadines,VCT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.09600067,62.57400131,62.66400146,63.10300064,63.68500137,64.03199768,64.3730011,64.15499878,64.28399658,64.41100311,64.72899628,65.10299683,65.26499939,65.35800171,65.56900024,65.80899811,65.84500122,65.98799896,66.15899658,66.43199921,66.7460022,66.86699677,66.93000031,66.9509964,66.91600037,66.83100128,66.78800201
"Venezuela, RB",VEN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.88999939,60.11600113,59.47000122,57.9679985,59.20999908,61.72100067,63.29999924,64.58000183,65.64399719,66.20899963,65.65200043,67.62599945,69.1780014,68.26999664,67.36199951,66.46299744,65.58300018,64.97799683,65.22899628,65.10800171,64.80599976,64.80500031,64.23100281,64.24299622,64.69799805,64.72100067,64.73300171
British Virgin Islands,VGB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.69799805,65.02300262,65.27300262,65.43800354,65.54000092,65.6309967,65.66799927,65.65000153,65.54799652,65.39900208,64.36799622,64.35900116,64.47599792,64.64499664,64.78900146,64.85900116,64.86100006,64.74299622,64.51499939,64.23200226,63.9640007,63.45700073,62.98699951,62.54100037,62.09899902,61.65599823,61.30400085
Vietnam,VNM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.83300018,78.78600311,78.64299774,78.51799774,78.35500336,78.15299988,77.95500183,77.78900146,77.70800018,77.66600037,77.54299927,77.45800018,77.36699677,77.25499725,77.11699677,76.97699738,76.85500336,76.71700287,76.63999939,76.60299683,76.90100098,77.2460022,77.64299774,78.06099701,78.17299652,78.34400177,78.43399811
Vanuatu,VUT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.45300293,82.88700104,82.30999756,81.71900177,81.11499786,80.49099731,79.81500244,79.12000275,78.41400146,77.71299744,77.02200317,76.33599854,75.66100311,74.98899841,74.30500031,73.59999847,72.84899902,72.13600159,71.48100281,70.85500336,71.04000092,71.09600067,71.09400177,71.08499908,71.04399872,71.04799652,71.02100372
World,WLD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.41635341,66.3834453,66.28387045,66.10121413,66.04640782,65.9519557,65.79888303,65.66380651,65.47048305,65.53461796,65.33965998,65.14724924,64.9720095,64.82695202,64.74497199,64.70760501,64.39549175,64.10397312,63.84242418,63.52653919,63.19037291,63.02361118,62.92885098,62.87427251,62.83909171,62.83658761,62.80289145
Samoa,WSM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.88800049,59.47000122,59.12099838,58.64300156,58.0019989,57.22900009,56.80199814,56.32400131,55.74200058,55.04000092,54.23199844,53.43000031,52.57300186,51.62200165,50.56100082,49.38899994,48.20000076,46.93099976,45.5870018,44.1969986,42.77299881,41.26100159,41.16400146,41.15599823,41.0359993,41.07699966,41.18299866
Kosovo,XKX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.91899872,44.50999832,44.9129982,45.37400055,45.79800034,46.1780014,46.35100174,46.52799988,46.72100067,46.94300079,47.01100159,47.07699966,47.17599869,47.30500031,47.41600037,47.48500061,47.62099838,47.75999832,47.90499878,48.08000183,48.18999863,48.4280014,48.70299911,48.99700165,49.29100037,49.54999924,49.79800034
South Africa,ZAF,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.55599976,54.75400162,55.02000046,55.26300049,55.48600006,55.7120018,55.86199951,56.02899933,56.25600052,56.51499939,56.70800018,56.7480011,56.43299866,54.65200043,52.52199936,53.74900055,54.46500015,53.59500122,54.65100098,52.80599976,51.25099945,51.2120018,51.63800049,52.51699829,52.71300125,53.02999878,53.28699875
Zambia,ZMB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.50499725,79.41799927,79.34799957,79.1989975,79.23899841,79.18399811,79.12599945,79.12400055,79.19200134,79.23000336,79.28900146,79.33999634,79.40000153,79.43199921,79.46099854,79.47899628,78.02100372,76.47599792,74.86299896,75.00299835,75.03099823,75.19999695,75.24299622,75.26699829,75.28399658,75.30500031,75.32299805
Zimbabwe,ZWE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.23100281,73.44499969,73.60199738,73.70899963,73.77899933,73.82900238,73.78800201,73.72299957,72.56199646,71.29000092,74.79100037,78.1969986,81.38600159,84.28900146,86.85900116,86.25800323,85.69999695,85.11699677,84.50900269,83.8769989,83.22000122,82.60700226,82.47100067,82.3710022,82.29599762,82.40399933,82.51999664
