Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
New Zealand,NZL,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,0.285737973,2.592611529,1.156626266,4.254306027,-0.068191728,2.094668743,3.89033884,0.988751031,2.731331718,0.075041591,-0.634630231,-0.325286595,-0.76978212,-5.766694396,0.061803286,5.190082398,3.745873616,3.213017684,2.000551155,0.704848852,-0.077430988,4.901954041,2.300681956,2.83894116,2.867241834,2.514045028,2.414242601,2.142021169,1.558579779,1.932555185,-1.9551618,-1.296065931,0.404949534,1.493253435,1.686965439,1.665597246,1.854510574,0.515089615,1.797543465
OECD members,OED,GDP per capita growth (annual %),,3.108935624,4.424701935,3.974874244,5.185311761,4.211284488,4.887468134,3.415565208,5.108340636,4.458665881,2.493821035,2.617202655,4.297791032,5.050909196,-0.040518226,-0.711999474,3.894959423,2.791581809,3.449156377,3.035172402,0.445298821,1.244439496,-0.548563715,1.967065092,3.838915343,3.162880346,2.179695472,2.67354821,3.892026912,3.081461377,2.306793267,0.438535173,1.110503606,0.485809978,2.211341917,1.913611688,2.273919175,2.634875602,2.051303962,2.512726478,3.310318386,0.658882411,0.841529975,1.25395575,2.474092932,1.987493587,2.210317898,1.761183677,-0.598466373,-4.227366618,2.211151505,1.275836262,0.610664669,0.758956666,1.27255571,1.592248464,1.059970042
Oman,OMN,GDP per capita growth (annual %),,,,,,,2.419671854,61.65744426,76.67469173,21.87712916,10.25615934,-2.48596141,5.947873179,-17.50435313,6.869466213,18.77699838,14.64009188,-4.195881441,-8.821421619,-1.31105317,0.292120493,10.69812255,5.557345936,10.58209315,11.00436974,8.883626929,-2.09887345,-6.938607572,2.285726178,7.710364332,-4.043292028,1.502875537,3.521126308,1.496765436,0.185872916,2.33627319,1.554015563,5.41576943,2.546527064,-0.259587942,4.793825268,3.262422851,-2.774024093,-4.748815261,-1.172954647,-0.22428877,2.446198452,1.323501429,4.425000534,1.55103554,-0.658916198,-7.088517612,2.156414905,-2.568167639,-3.91611629,-0.356818128,
Other small states,OSS,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.455375198,2.693015906,2.313549374,7.039071241,3.554870174,8.022828606,7.277936357,4.703702454,-0.416937918,5.827666842,5.190538886,1.352325133,0.915679632,1.020278212,0.338090748,-0.229980087
Pakistan,PAK,GDP per capita growth (annual %),,3.505969032,1.967277736,6.011610576,4.872282952,7.610699833,3.061901248,2.647472021,4.405480907,2.708838079,8.385496562,-2.218735613,-1.900317944,4.141925307,0.64909683,1.220149741,2.061219921,0.822492329,4.729050117,0.500530831,6.685580665,4.405113615,3.027872247,3.249798375,1.613651079,4.103064585,2.129466582,3.104773483,4.318971809,1.835060724,1.460870053,2.165999194,4.849403921,-0.859135875,1.121670863,2.348060694,2.258107833,-1.449514434,0.09507789,1.246865137,1.913538255,-0.234425583,1.046035146,2.681824514,5.177554032,5.47815972,4.025302468,2.715027687,-0.356696773,0.735637493,-0.484655809,0.610616229,1.338548629,2.212692738,2.511972625,2.59241724,3.648702472
Panama,PAN,GDP per capita growth (annual %),,7.684061537,5.063400818,5.345242305,1.367513798,5.975642074,4.468082554,5.43800967,3.930749503,5.369733034,3.944681859,6.543464945,1.674030385,2.469502818,-0.316636381,-0.946124465,-0.960099826,-1.460263692,7.076251625,1.97822196,10.38742172,6.647215481,2.92134818,-6.656123951,0.415745635,2.631474588,1.317174043,-3.916512488,-15.21879847,-0.573233636,5.845240016,7.156540877,5.982343507,3.305197832,0.760370067,-0.311298501,1.972534476,4.312440751,5.189495161,1.858271416,0.710449855,-1.357243437,0.29507444,2.260183029,5.536851766,5.230435104,6.684366015,9.976915374,6.682330157,-0.193173427,3.914080895,9.861261178,7.343627434,4.804044182,4.273348509,4.038185368,3.195464703
Peru,PER,GDP per capita growth (annual %),,4.352576485,6.931510914,1.369465195,3.53046363,2.649302593,5.214694376,0.971254196,-2.601476607,0.698886463,0.587375894,1.81811886,0.770525834,3.517168587,6.546175931,1.581319981,-1.212026613,-2.283926318,-5.179653384,1.423589889,3.292377932,2.980779208,-2.594185132,-12.49519701,1.226084863,-0.26454063,6.956319246,7.282559001,-11.42562823,-14.19541838,-6.975488307,0.125297016,-2.526142083,3.213663361,10.23936334,5.537389536,1.106843427,4.819969712,-1.863314739,0.059319031,1.293219734,-0.709627872,4.105288745,2.864703247,3.667233802,4.986962148,6.222645364,7.203635151,7.795895326,-0.157444945,6.959979402,4.946856996,4.735588074,4.443897134,1.007255301,1.924007286,2.583981934
Philippines,PHL,GDP per capita growth (annual %),,2.150051623,1.353168131,3.608712296,0.180549809,2.027342363,1.301068655,2.247082969,1.932031691,1.676360731,0.816859214,2.435156199,2.45971034,5.848675739,0.659312991,2.63733665,5.818583602,2.725201731,2.32178926,2.781347217,2.30266986,0.623828602,0.819429236,-0.870561651,-9.810770589,-9.780212949,0.6732431,1.564782742,3.973497618,3.485346872,0.449736194,-3.022233588,-2.078540786,-0.296418733,1.961390297,2.281179743,3.460112302,2.855114238,-2.74495954,0.864453996,2.194567833,0.732218391,1.496915061,2.84661407,4.622944099,2.839676716,3.402978594,4.844683718,2.479032041,-0.462892736,5.903120837,1.971966374,4.934097651,5.308942638,4.426210908,4.38340689,5.264094254
Palau,PLW,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.873386661,-14.70425389,4.337529277,8.026785607,7.666689231,-0.138535057,-0.208103335,-7.178805537,-2.836338836,3.086264738,5.673736493,-6.947363655,6.385151516,0.738352393,-3.257011132,-0.569917881,-6.110826203,-9.585091552,2.639951227,4.384197487,2.409519222,-3.191835585,3.396536362,8.366453523,-0.950582167
Papua New Guinea,PNG,GDP per capita growth (annual %),,4.045532936,4.203641867,1.902048662,6.234496457,7.809600546,3.368323871,1.591030528,1.814506547,5.595647622,8.07838597,3.628534681,2.973600583,3.807901432,-0.050189234,-3.494233549,-5.975231009,-1.89602366,5.58434418,-0.966683385,-4.997201655,-3.033061916,-2.424334002,0.385390869,-3.053184386,1.240926116,1.97534134,0.152196898,0.323741584,-3.87901915,-5.427387275,6.823759007,11.02482173,15.26324522,3.2897401,-5.755578244,4.984580607,-6.373894182,-6.247425451,-0.757213923,-4.975122244,-2.636187401,-2.648219338,-0.358383966,0.207243501,3.764919121,-0.164972036,4.603078953,4.109274744,3.693067217,5.238683224,8.216588343,5.738569063,3.285281704,6.254010948,,
Poland,POL,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.344791004,2.20106586,3.474682774,5.070855517,6.806798915,5.975928523,6.389889149,4.577251018,4.650899248,5.657245518,1.275940705,2.088879429,3.632392252,5.197185266,3.539152891,6.246911937,7.092943044,4.235429345,2.750571233,3.903294366,4.960164012,1.606880087,1.452043526,3.359902139,3.913725003,2.782567943
Pre-demographic dividend,PRE,GDP per capita growth (annual %),,,,,,,,,,9.040937974,9.696525996,6.674287177,0.566238969,1.362710204,6.06374717,-3.0314055,4.419624554,1.645788155,-3.04987089,3.160475574,1.964257048,-6.691299633,-1.444227209,-6.093191087,-2.930547255,1.986756319,-3.436658996,-2.93671793,0.817853361,-0.103737471,7.231711187,-13.56757287,-1.670849703,-1.697754336,-1.688620434,-0.009873916,3.303455148,3.380011485,5.323703015,2.124220133,0.320783025,1.485761941,-1.870024509,-2.716063352,17.82919138,2.715928668,5.304666635,4.192684046,3.859375161,1.956976942,3.074838384,1.513666271,2.373813392,2.468115728,1.839890726,0.626193567,-0.221935444
Puerto Rico,PRI,GDP per capita growth (annual %),,5.180688995,6.086401454,6.299403998,4.984482454,7.523660545,6.229835168,5.392967931,4.532851257,8.47526036,7.047929486,4.66379511,5.078763705,4.071923687,0.79856036,-2.469627455,4.502977277,4.412680533,5.540174185,6.58980564,3.010751393,0.007747415,-2.604949562,-3.335472366,4.881749796,2.095775654,3.975056746,4.776533522,4.911513537,3.389951311,1.557591183,0.142783282,3.389846804,2.98098376,3.02160079,3.11822247,1.745575944,2.201319412,6.13387965,1.556580049,1.232098846,9.614465575,1.642128475,1.129598786,1.740096405,0.713766313,-0.468979121,-2.757896058,-1.22099085,-1.827134337,-2.118334397,-0.749199843,-1.588911855,0.568525222,,,
"Korea, Dem. People’s Rep.",PRK,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita growth (annual %),,4.688668547,5.847863243,5.447292906,6.251799366,7.908127608,4.865748976,8.228805391,9.342101838,3.041293054,13.61508994,7.084084945,8.182480028,11.16627961,-0.258165166,-7.914607936,3.902713302,4.487287907,1.712589681,4.512542917,3.464371233,0.740801482,1.512893679,-0.635202195,-2.256578586,2.526605684,4.046278661,6.41006262,7.600903301,6.59607093,4.177328956,4.60903356,1.16810336,-2.163021067,0.693517715,3.922373484,3.10827151,3.961027659,4.263501176,3.302248749,3.060570908,1.226897753,0.218427514,-1.305412252,1.568412306,0.580003441,1.37008519,2.291002952,0.054897751,-3.070552018,1.851920763,-1.682348806,-3.638376562,-0.586051387,1.438568959,2.016056049,1.727223116
Paraguay,PRY,GDP per capita growth (annual %),,4.139131165,0.621136183,1.985473662,1.492427169,3.391876026,-0.685585142,6.280189587,1.8006742,2.024998094,2.927928759,2.988403197,4.110817351,4.786828826,5.817359982,4.270531374,4.872390177,8.691170814,9.148688214,8.910480138,8.686400117,6.139540477,-4.1876215,-5.814265146,-0.121687089,1.560538643,2.021384793,4.600989163,3.027866138,4.079888665,1.409314088,0.868421082,-0.811743847,2.414182008,2.842513736,4.363068423,-0.716904922,1.94745055,-2.074497657,-3.408750195,-4.262502336,-2.740186643,-1.872416192,2.472816364,2.309853507,0.516513413,3.251759305,3.948603941,4.935195274,-5.23072448,11.59890806,2.951359125,-2.561661376,12.51030651,3.334407035,1.620215311,2.75855866
West Bank and Gaza,PSE,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.427689543,-3.217162099,9.645838556,11.44966743,5.548624868,-10.86318838,-11.59863817,-14.69701378,11.13938647,7.559218934,8.003428965,-6.325078834,3.901438968,3.065282931,5.56516029,5.010674807,9.094542112,3.136601745,-0.788297662,-3.091264073,0.44756909,1.15514724
Pacific island small states,PSS,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,-4.919737901,-2.93133958,4.609401186,-4.156002401,4.575243331,-5.132510499,-0.379335855,3.593458152,2.727838517,-1.494881073,2.957870511,0.560694966,3.144024384,2.396388537,1.713349612,-2.461168445,0.726304472,3.214320679,-1.769268832,0.01080181,0.970671948,0.859887824,2.847927808,0.996568585,1.161320385,-0.073154789,0.579134815,-2.781525615,1.635792302,2.654777391,0.854633648,2.116491685,2.476667669,2.747909296,1.609609512
Post-demographic dividend,PST,GDP per capita growth (annual %),,3.263624868,4.595195317,4.033673087,5.267994861,4.392122929,4.991506856,3.58203192,5.220908077,4.720754103,2.634400046,2.768943689,4.456718574,5.346381553,0.016668062,-0.637508347,4.141212986,3.059519497,3.621042246,3.179551855,0.506805541,1.291897177,-0.278371325,2.420398816,4.118742406,3.401823102,2.522716692,2.847617331,4.204828817,3.289051983,2.295711668,0.584838682,1.111584895,0.403554093,2.354367689,2.146174803,2.309637809,2.667898898,2.133673823,2.814287461,3.430610047,1.014811234,1.033476895,1.440686251,2.57637662,2.093211869,2.291765339,1.891009244,-0.45801751,-4.090177842,2.317906558,1.291417971,0.662355954,0.815678921,1.320644844,1.480383163,1.163650408
French Polynesia,PYF,GDP per capita growth (annual %),,,,,,,5.845183775,-7.879005738,11.19893609,-5.846960869,-1.719304094,8.261581299,-7.890737449,4.210493368,14.14809813,-7.911737306,4.887999528,-0.946680857,6.690253611,0.917423327,-2.437419143,5.35534702,6.796645545,2.399038747,2.446958199,2.513945505,5.467800347,4.277011538,-0.184044484,0.606502759,0.07588872,3.009349491,-0.697563595,-1.379311893,-0.740732896,-1.189203275,-1.569392672,-0.125871654,4.039965906,1.957077254,2.112502339,,,,,,,,,,,,,,,,
Qatar,QAT,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.248235018,2.405710845,-2.746026243,8.179396627,-5.682845426,7.998734326,0.207865686,0.750174951,-2.220324263,6.898721541,3.363472755,-3.129369129,-2.126986546,-1.448873664,-0.91894622,-1.2811152
Romania,ROU,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.15844136,-7.939239528,1.66711861,4.083147899,7.355193097,4.169514772,-4.541719709,-1.884377247,-0.245056438,2.527720601,7.075793362,7.127485109,6.28813607,8.977765964,4.817198496,8.697583855,8.454090831,10.28146831,-6.289378339,-0.207495589,1.554580675,1.089995812,3.916754555,3.463124901,4.428392284,5.404288453
Russian Federation,RUS,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.373495241,-5.259047967,-14.56843686,-8.564614832,-12.46130513,-4.169192942,-3.459665688,1.567772555,-5.143130412,6.729793299,10.46359786,5.538679625,5.226665177,7.783783009,7.608324128,6.782759189,8.508018385,8.72086011,5.294212026,-7.848639728,4.456827158,4.182916494,3.34386605,1.064035476,-1.050039344,-3.03756702,-0.40758619
Rwanda,RWA,GDP per capita growth (annual %),,-6.299291892,9.344493077,-11.34237982,-14.09159157,4.652491166,4.231454994,3.812206191,3.708463639,7.55182042,2.784291005,-1.770584624,-2.640425552,0.447115598,-1.57666621,-5.084548613,15.77517598,-1.256146743,5.603689854,8.169136368,5.292662049,1.978230356,-1.421722609,2.537865014,-7.631830678,0.339283587,0.738734275,-4.842436294,0.068544371,-2.611096088,-2.665960511,0.029830391,11.40040908,-2.245912559,-47.80554682,36.98089609,9.296306923,6.741733804,0.571761102,-3.054838496,2.518526553,4.554172929,10.44421192,0.511526721,5.733189082,7.280323059,6.682840751,4.947142733,8.173009063,3.419361587,4.470374089,5.027650498,6.088149572,2.085690138,4.961636463,6.212459793,3.372215515
South Asia,SAS,GDP per capita growth (annual %),,1.963196906,1.151910731,3.133032619,5.365444037,-3.110822353,-1.209484892,4.012624794,2.059016327,3.526937041,3.348645309,-1.485282263,-3.812450834,1.420005427,-0.054965012,4.796993241,0.059428344,3.91848073,3.560169135,-5.273184908,3.990148903,3.872402292,1.338762519,4.25428558,1.748578924,2.979908071,2.424390017,1.830966175,6.121630159,3.130900958,3.121330579,-0.281825373,3.470047187,2.209278131,3.869266383,4.784655382,4.731102977,1.775978037,3.582594599,5.744534262,2.167945003,2.424887838,1.87731341,5.382463045,5.729815018,7.006781316,6.946021104,7.343668572,2.338619268,6.05340267,7.506124398,4.833374041,4.079874403,4.637418106,5.654961805,6.101426102,5.499836496
Saudi Arabia,SAU,GDP per capita growth (annual %),,,,,,,,,,2.020639452,52.21158748,15.28550531,17.29926999,18.24872859,10.54389435,-13.45685385,11.94530596,1.720337364,-10.11427837,5.826020356,-0.432250778,-4.213523787,-25.61907813,-21.15914212,-10.16819353,-14.61044487,11.27646056,-10.85327392,8.410639856,-4.296500283,11.16566014,11.31914987,0.929909714,-4.019761453,-1.919896472,-2.059767496,0.514367437,-0.834771943,0.942967039,-5.716755656,3.235064046,-3.711499142,-5.492944829,8.035863807,4.833097602,2.585076792,-0.024660827,-0.872286563,3.430997525,-4.706833456,2.112692511,6.832496856,2.336999074,-0.24379834,0.849572305,1.531811756,-0.523508209
Sudan,SDN,GDP per capita growth (annual %),,-2.584255019,4.082764474,-5.462121763,-3.822608153,3.816744494,-6.287178694,-1.46827542,-0.980606806,-1.569319959,2.803201804,-0.790222183,-7.915729743,-2.423551602,7.998028227,12.05968794,12.92034426,2.774322618,-9.018389226,-8.166344321,-1.862702509,3.824976923,2.3910427,-1.316038919,-8.031721152,-9.105555851,2.421243315,11.14265331,-2.918808138,6.146746713,-7.888242524,4.750557495,3.836296919,1.861662757,-1.635729904,3.19004956,3.078095912,7.566942194,1.452488107,0.263779475,3.406862402,3.547289229,3.471837915,4.757419743,1.048059231,4.606154351,7.168389538,8.637283783,5.046040171,0.614039243,0.834792441,7.889471189,12.81520637,1.959133191,0.263305647,2.436229194,2.206677365
Senegal,SEN,GDP per capita growth (annual %),,0.226030644,-2.836233834,-0.911458629,1.023973267,-1.489799271,-0.01022536,-4.007105119,3.263707396,-9.251694045,5.383316852,-3.120290587,3.170493436,-8.40353062,1.208550942,4.619491235,6.157744935,-5.024442584,-6.225781873,4.392590181,-5.80948143,2.188186322,4.751333127,-8.12657975,0.630880971,0.171128112,0.007043262,2.897383062,-3.586415843,0.847652429,-3.659950169,-0.525410047,-1.784296378,-1.668194805,-2.836366879,2.539443194,-0.573633882,0.629608865,3.404063406,3.850639269,0.700996287,1.996499293,-1.885212656,3.942623312,3.117171061,2.850236219,-0.246947895,2.138660023,0.875508116,-0.408230355,1.232839625,-1.181956422,1.343627138,0.430515824,1.257677737,3.421652085,3.641924904
Singapore,SGP,GDP per capita growth (annual %),,4.580465979,4.196142621,7.239883581,-6.117752612,5.014086336,8.149396194,9.830740964,11.67554397,12.02646187,12.12890841,10.04426438,11.44319338,9.070591722,4.710770818,3.092530509,5.998482944,6.006963487,7.39612428,8.046934882,8.639102376,5.488398771,2.570802559,7.139934265,6.763296203,-0.822654749,1.423424314,9.103743917,8.330816496,6.995502702,5.846640888,3.694098029,3.91826077,8.751099534,7.500181918,3.82562155,3.249116861,4.715663788,-5.491058586,5.250725126,7.027633528,-3.588248844,3.264936001,5.986670779,8.186260166,4.992074751,5.506289048,4.659321218,-3.487424383,-3.556386025,13.21649301,4.032669089,1.354096207,3.314593131,2.236136498,0.730479631,0.681515077
Solomon Islands,SLB,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.058562494,9.548326743,1.065659138,6.139300794,5.210895491,-1.211953571,-4.157724038,-1.00302658,-3.182823489,-16.56783202,-10.41971507,-5.347789306,3.756983579,2.253733798,2.827421533,4.383735339,4.812369961,4.645326617,-6.869690326,4.523678124,10.45399089,2.399196791,0.823987719,-0.60754693,1.619428446,0.938512091
Sierra Leone,SLE,GDP per capita growth (annual %),,0.406221194,3.045238706,0.198610019,5.07348473,5.529526253,0.106978521,-1.565103464,0.328908808,6.634696614,6.617299598,1.44918614,-1.160655948,0.088894592,1.246707002,-0.585936773,-2.694383553,-2.246214766,0.030246843,2.065084646,2.374256548,0.497399144,2.40037294,-4.363951605,1.540530434,-7.805510889,-1.684979535,3.982704543,-9.727234547,-1.557070599,1.845420978,1.762165489,-18.90246076,1.940178685,-1.40539198,-7.810321599,1.57487572,-6.382187752,0.658344446,-3.838117371,3.696975846,-10.56636138,20.71399471,4.284450223,1.719525904,0.300261559,2.092084523,5.063346542,2.836131748,2.246686623,2.943222275,2.385236254,12.55317591,17.99566603,2.236710829,-22.22520061,3.78446585
El Salvador,SLV,GDP per capita growth (annual %),,,,,,,4.147061694,2.529912444,0.445087432,0.734705481,0.285723285,1.194445139,3.458640208,2.308110689,2.857285625,0.595526059,2.765998058,4.553469316,3.235344128,-5.964120149,-13.30040546,-11.88707207,-7.70070257,0.111778838,-0.031902806,-0.718349261,-1.11762063,1.199721602,0.577458303,-0.340402192,3.454262993,2.182737092,6.07617782,5.924546106,4.693502206,5.141871849,0.615180295,3.230224788,2.833970964,2.623645528,1.413809152,1.04873679,1.749188585,1.764994132,1.354248077,3.078647911,3.439835134,3.378949255,0.829276716,-3.558813057,0.915628833,1.755631452,1.411290358,1.365486497,0.934398074,1.791707172,1.846230358
San Marino,SMR,GDP per capita growth (annual %),,,,,,,,,,,,0.947694267,3.182784132,6.751638032,4.98233884,-2.948453016,5.811890788,0.963553896,1.421187812,4.095033105,1.827231465,-0.575365877,-0.853995006,-0.047037957,2.099574561,1.65285263,1.726565814,2.08493951,3.057579535,2.195156661,0.766838127,0.104807528,-0.704794329,7.055946869,5.409966705,7.767344571,3.530017219,1.249455384,6.352481809,7.881780785,0.982764233,4.298890368,-1.027009387,2.548984672,3.263506164,1.011439055,2.543275251,2.240218228,0.643087688,,,,,,,,
Somalia,SOM,GDP per capita growth (annual %),,-5.260924755,4.837880499,0.629241657,-8.13421266,-8.006955027,6.482128443,3.162914118,-0.596094122,-3.842392071,2.853207391,1.86688816,9.951996984,-2.817850141,-21.00388311,21.59895625,-10.45819101,9.567846376,-7.575826973,-11.46551528,-10.02944025,1.731331151,2.343408962,-9.07548485,3.436596447,7.455212877,1.917329287,3.139104459,-2.596056221,-1.996687784,-2.801599439,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.527844435,7.485272043,2.819672998,-11.82800173,8.104077481,5.173400781,7.214537509,4.637781779,9.30124667,5.857980049,5.3176496,6.318966666,5.816191356,-2.726691699,0.989647482,2.205167184,-0.533730435,3.072055604,-1.369325965,1.257472005,3.331754464
Sub-Saharan Africa (excluding high income),SSA,GDP per capita growth (annual %),,-0.84382233,3.362366129,3.77828649,2.867569359,2.435763694,-0.881292946,-2.830428762,0.468780316,6.185699597,7.048360311,4.66400911,-0.022232058,1.587219996,5.006859956,-2.748300758,2.386668745,-0.465351697,-3.040079481,1.112066937,1.087540819,-2.947968763,-2.59382371,-4.239656455,-0.7400498,-0.653944125,-3.204264179,-2.723136226,1.528553164,0.420650798,-0.409378967,-2.690671986,-4.122026738,-2.764492919,-0.825432684,0.482615449,2.490751967,0.933325195,-0.169934518,-0.480830412,0.908929133,1.272109754,0.283163714,2.13584408,8.720429604,2.756384795,4.19203685,4.197186713,2.544097615,0.081876478,2.570898282,1.529256266,0.94384975,1.98674371,1.815458736,0.269598446,-1.45705912
South Sudan,SSD,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.615088328,1.338258042,-8.123516239,-47.92320602,9.493868386,0.204737495,-9.117519394,
Sub-Saharan Africa,SSF,GDP per capita growth (annual %),,-0.847329746,3.363598272,3.78022694,2.867829507,2.432519793,-0.875106241,-2.829930815,0.471346636,6.180464843,7.047877217,4.668618172,-0.020086837,1.590240299,5.002920817,-2.746342893,2.393448848,-0.470903474,-3.026690285,1.121091331,1.081081822,-2.953730462,-2.59437988,-4.239375128,-0.73814511,-0.647642603,-3.203783652,-2.720316375,1.529615167,0.426660865,-0.405513525,-2.688294462,-4.114598404,-2.758778649,-0.828031277,0.478987341,2.490596955,0.940948706,-0.164144919,-0.481058061,0.907010645,1.266206121,0.281471115,2.126367379,8.708797192,2.759113625,4.193852079,4.199967693,2.538250993,0.079265074,2.571256174,1.532249162,0.946073504,1.987738839,1.814588151,0.269988666,-1.454506691
Small states,SST,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.882296166,2.198552197,2.782560763,2.949484695,6.269586536,3.463924535,7.595187436,6.333643295,4.029722706,-0.991106115,5.047474551,4.532571294,1.35784342,1.065228561,0.985850932,0.368947334,-0.42647021
Sao Tome and Principe,STP,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.992387463,0.068453377,4.07168392,1.374590849,4.574524205,6.583074363,0.86504904,5.715389513,0.087685937,4.253226006,2.048658268,0.835945747,2.485888052,3.863811811,1.693907084,1.733340003
Suriname,SUR,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,-3.227865768,10.1891321,7.49024084,-6.200023064,-5.372365636,0.103670307,-2.207512021,-3.378969334,-4.521164187,-2.864540841,-4.926745819,-15.6819298,6.62217877,8.767250937,-2.43748448,0.865168676,-1.982993296,-8.823817105,1.593942501,-0.427053685,-0.146051024,4.364097781,0.330626182,-2.026422439,-1.208275232,3.382233517,3.154692829,4.862202541,8.083415916,3.456570464,2.738250901,3.998310949,3.043038162,1.931164291,4.072564853,4.757002006,1.641031913,1.896973155,-0.623315682,-3.631078159,-11.19363512
Slovak Republic,SVK,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.513090887,5.787846371,5.534215938,6.531408675,5.871891186,3.872404906,-0.30686137,1.347280939,3.505723137,4.560795846,5.488126963,5.280271095,6.740490003,8.447902154,10.76725222,5.53923472,-5.548489764,4.94387255,2.686613637,1.484291761,1.381645185,2.47136056,3.732456945,3.191866478
Slovenia,SVN,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58103613,5.255806308,3.511161593,5.199182272,3.847511866,2.787349198,3.707715748,2.780091236,4.284962717,3.823020815,5.319372956,6.34528862,3.136899703,-8.626919318,0.797240022,0.440502293,-2.893575004,-1.221082695,3.004923037,2.239741185,2.426705613
Sweden,SWE,GDP per capita growth (annual %),,5.184862093,3.685332287,4.7359041,6.026349167,2.84820585,1.123981832,2.575483277,3.057442321,4.274285539,5.056728465,0.252434852,1.986921341,3.78893203,2.899184797,2.146253252,0.691238107,-1.945127163,1.455733747,3.613647557,1.493733139,0.334436815,1.190775376,1.85451504,4.134865287,1.991774097,2.452772632,3.009547751,2.088760557,1.972191251,-0.020759193,-1.817515166,-1.736630336,-2.632808464,3.350468242,3.479916372,1.35642702,2.841576642,4.168949245,4.448727112,4.567242893,1.291108144,1.74193088,2.005478025,3.911043998,2.407936366,4.100926289,2.640983001,-1.328731592,-5.988964284,5.089185551,1.89205741,-1.021244095,0.386963246,1.591300229,2.990107772,2.094856118
Swaziland,SWZ,GDP per capita growth (annual %),,,,,,,,,,,,10.55011654,2.382544106,5.807673558,2.591078225,10.49090998,-5.091389271,-2.094225966,-1.786638099,-0.02583946,9.089214975,11.33769087,-1.670133835,-1.731241161,2.780696476,0.096231699,7.806270775,9.753903933,2.076601646,8.541280523,16.9870784,-1.026011354,0.900742274,1.098612014,0.470812122,2.750723368,1.623826725,0.819847342,0.402572018,1.019122828,0.241730268,-0.024513111,3.607288603,3.262888916,2.898960525,4.961671037,4.607238664,2.791466759,-0.958575175,-0.308357068,1.880870012,0.376708333,2.814192601,4.899041486,2.343182579,-0.375522226,-3.972484267
Sint Maarten (Dutch part),SXM,GDP per capita growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP per capita growth (annual %),,-7.519198962,5.570492761,7.370998439,3.298818659,-3.514268933,11.09230394,-1.935839653,4.980825751,-2.350806837,6.363348236,13.53241027,3.777202952,7.399933292,-0.524332918,0.819491966,13.94840488,-8.136689268,20.44213153,14.80423491,-5.118839206,-9.324594839,-1.697952749,-1.590077453,3.894242613,10.22813376,-0.797161116,0.064795864,5.004315437,10.53645641,6.472165963,1.400771403,6.670810388,4.006664464,-3.408237373,-2.273010617,3.389420271,10.65541747,6.303964318,-0.109436247,0.612194896,-2.356613212,-1.834808541,-4.816177359,-2.490007934,8.501896906,7.15334449,9.859154622,-4.310878182,-1.492677418,3.037276524,10.76086835,5.569531255,4.10918896,1.722430043,1.21556404,3.111479029
